response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
3.7735,0.0155,0.0000,0.0013,3.7567,0.0000,200,0.1023
3.7927,0.0296,0.0000,0.0057,3.7573,0.0000,200,0.0831
3.7880,0.0287,0.0000,0.0012,3.7579,0.0000,200,0.0879
3.7806,0.0253,0.0000,0.0010,3.7543,0.0000,200,0.0952
3.8166,0.0411,0.0000,0.0156,3.7598,0.0000,200,0.0593
3.7837,0.0296,0.0000,0.0002,3.7538,0.0000,200,0.0922
3.8635,0.1101,0.0000,0.0006,3.7528,0.0000,200,0.0125
3.7811,0.0256,0.0000,0.0011,3.7543,0.0000,200,0.0949
3.8705,0.1069,0.0000,0.0055,3.7582,0.0000,200,0.0056
3.7904,0.0316,0.0000,0.0012,3.7576,0.0000,200,0.0857
3.7750,0.0166,0.0000,0.0015,3.7568,0.0000,200,0.1012
3.7737,0.0151,0.0000,0.0012,3.7573,0.0000,200,0.1025
3.7924,0.0280,0.0000,0.0048,3.7596,0.0000,200,0.0839
3.8709,0.0254,0.0000,0.0005,3.7592,0.0000,200,0.0053
3.7797,0.0229,0.0000,0.0012,3.7555,0.0000,200,0.0966
3.8710,0.1067,0.0000,0.0054,3.7588,0.0000,200,0.0057
3.7662,0.0125,0.0000,0.0008,3.7529,0.0000,200,0.1105
3.8713,0.1169,0.0000,0.0000,3.7543,0.0000,200,0.0054
3.7992,0.0298,0.0000,0.0058,3.7635,0.0000,200,0.0830
3.7950,0.0297,0.0000,0.0052,3.7600,0.0000,200,0.0885
3.8041,0.0405,0.0000,0.0005,3.7630,0.0000,200,0.0797
3.7990,0.0260,0.0000,0.0038,3.7691,0.0000,200,0.0848
3.7939,0.0258,0.0000,0.0044,3.7637,0.0000,200,0.0903
3.8811,0.0291,0.0000,0.0055,3.7663,0.0000,200,0.0032
3.8371,0.0526,0.0000,0.0166,3.7680,0.0000,200,0.0472
3.7879,0.0230,0.0000,0.0013,3.7636,0.0000,200,0.0965
3.8002,0.0269,0.0000,0.0042,3.7691,0.0000,200,0.0844
3.8015,0.0289,0.0000,0.0054,3.7671,0.0000,200,0.0834
3.7966,0.0299,0.0000,0.0054,3.7613,0.0000,200,0.0884
3.7917,0.0283,0.0000,0.0002,3.7632,0.0000,200,0.0932
3.8818,0.0275,0.0000,0.0051,3.7629,0.0000,200,0.0034
3.8376,0.0518,0.0000,0.0165,3.7693,0.0000,200,0.0477
3.7902,0.0274,0.0000,0.0009,3.7619,0.0000,200,0.0951
3.7761,0.0130,0.0000,0.0009,3.7621,0.0000,200,0.1100
3.8288,0.0646,0.0000,0.0005,3.7636,0.0000,200,0.0580
3.8812,0.1167,0.0000,0.0002,3.7643,0.0000,200,0.0056
3.8007,0.0338,0.0000,0.0002,3.7665,0.0001,200,0.0861
3.8865,0.1072,0.0000,0.0057,3.7736,0.0000,200,0.0055
3.8017,0.0252,0.0000,0.0046,3.7718,0.0000,200,0.0905
3.8864,0.1062,0.0000,0.0051,3.7751,0.0000,200,0.0059
3.8327,0.0584,0.0000,0.0019,3.7723,0.0000,200,0.0596
3.8890,0.0315,0.0000,0.0006,3.7706,0.0000,200,0.0035
3.8869,0.1069,0.0000,0.0056,3.7743,0.0000,200,0.0056
3.8002,0.0293,0.0000,0.0002,3.7707,0.0000,200,0.0926
3.7889,0.0190,0.0000,0.0011,3.7688,0.0000,200,0.1040
3.8605,0.0514,0.0000,0.0163,3.7927,0.0001,200,0.0479
3.8204,0.0285,0.0000,0.0011,3.7907,0.0000,200,0.0880
3.9080,0.1036,0.0000,0.0044,3.7951,0.0000,200,0.0030
3.8135,0.0220,0.0000,0.0011,3.7904,0.0000,200,0.0974
3.9089,0.0825,0.0000,0.0194,3.8015,0.0000,200,0.0030
3.9080,0.1163,0.0000,0.0001,3.7915,0.0000,200,0.0058
3.9179,0.0825,0.0000,0.0193,3.8161,0.0001,200,0.0085
3.8794,0.0528,0.0000,0.0153,3.8113,0.0000,200,0.0471
3.8444,0.0122,0.0000,0.0007,3.8313,0.0001,200,0.1107
3.8637,0.0309,0.0000,0.0000,3.8327,0.0000,200,0.0914
3.8591,0.0233,0.0000,0.0045,3.8313,0.0000,200,0.0961
3.8754,0.0211,0.0000,0.0058,3.8484,0.0000,200,0.0799
3.8958,0.0588,0.0000,0.0018,3.8352,0.0000,200,0.0596
1.4432,0.0000,0.0000,0.0000,1.4432,0.0000,200,2.5122
3.8973,0.0431,0.0000,0.0034,3.8508,0.0000,200,0.0582
3.9048,0.0490,0.0000,0.0083,3.8474,0.0000,200,0.0507
1.4271,0.0000,0.0000,0.0000,1.4270,0.0000,200,2.5286
1.4436,0.0000,0.0000,0.0000,1.4435,0.0000,200,2.5121
3.8611,0.0255,0.0000,0.0006,3.8349,0.0000,200,0.0948
3.8671,0.0288,0.0000,0.0048,3.8334,0.0000,200,0.0889
3.9053,0.0490,0.0000,0.0083,3.8480,0.0000,200,0.0507
3.8744,0.0190,0.0000,0.0054,3.8500,0.0000,200,0.0816
3.8693,0.0304,0.0000,0.0019,3.8369,0.0000,200,0.0868
