response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.5634,0.0000,0.0000,0.0000,0.5633,0.0000,200,2.8157
0.6213,0.0000,0.0000,0.0000,0.6213,0.0001,200,2.9248
0.6220,0.0000,0.0000,0.0000,0.6219,0.0000,200,2.9242
3.5488,0.0157,0.0000,0.0002,3.5329,0.0000,200,0.0107
0.6510,0.0000,0.0000,0.0000,0.6510,0.0000,200,2.9085
0.6353,0.0000,0.0000,0.0000,0.6353,0.0000,200,2.9242
0.6354,0.0000,0.0000,0.0000,0.6354,0.0000,200,2.9244
0.5583,0.0000,0.0000,0.0000,0.5583,0.0000,200,3.0015
0.6381,0.0000,0.0000,0.0000,0.6380,0.0000,200,2.9235
3.5552,0.0172,0.0000,0.0001,3.5357,0.0000,200,0.0064
0.5607,0.0000,0.0000,0.0000,0.5607,0.0000,200,3.0012
0.6390,0.0000,0.0000,0.0000,0.6389,0.0000,200,2.9236
0.5844,0.0000,0.0000,0.0000,0.5844,0.0000,200,3.0014
3.5796,0.0009,0.0000,0.0001,3.5598,0.0001,200,0.0064
0.5920,0.0000,0.0000,0.0000,0.5919,0.0001,200,2.9939
3.5796,0.0009,0.0000,0.0003,3.5596,0.0000,200,0.0064
0.6785,0.0000,0.0000,0.0000,0.6785,0.0000,200,2.9080
0.6786,0.0000,0.0000,0.0000,0.6785,0.0000,200,2.9080
3.5773,0.0157,0.0000,0.0003,3.5613,0.0000,200,0.0103
0.3813,0.0000,0.0000,0.0000,0.3813,0.0000,200,3.2064
0.5801,0.0000,0.0000,0.0000,0.5800,0.0000,200,3.0079
0.5506,0.0000,0.0000,0.0000,0.5505,0.0000,200,3.0581
0.5845,0.0000,0.0000,0.0000,0.5845,0.0000,200,3.0242
0.5335,0.0000,0.0000,0.0000,0.5335,0.0001,200,3.0759
3.6001,0.0007,0.0000,0.0002,3.5832,0.0001,200,0.0094
0.5340,0.0000,0.0000,0.0000,0.5340,0.0000,200,3.0755
3.6048,0.0169,0.0000,0.0002,3.5852,0.0000,200,0.0064
0.5765,0.0000,0.0000,0.0000,0.5764,0.0000,200,3.0581
0.5465,0.0000,0.0000,0.0000,0.5465,0.0000,200,3.0881
0.7112,0.0000,0.0000,0.0000,0.7111,0.0001,200,2.9238
3.6206,0.0377,0.0000,0.0001,3.5828,0.0001,200,0.0144
0.7310,0.0000,0.0000,0.0000,0.7309,0.0000,200,2.9079
0.6756,0.0000,0.0000,0.0000,0.6755,0.0000,200,2.9636
3.6290,0.0156,0.0000,0.0002,3.6131,0.0000,200,0.0104
0.7322,0.0000,0.0000,0.0000,0.7321,0.0000,200,2.9241
0.5685,0.0000,0.0000,0.0000,0.5685,0.0000,200,3.0883
0.5290,0.0000,0.0000,0.0000,0.5290,0.0000,200,3.1278
0.6349,0.0000,0.0000,0.0000,0.6348,0.0000,200,3.0219
3.6467,0.0156,0.0000,0.0002,3.6308,0.0000,200,0.0105
0.4508,0.0000,0.0000,0.0000,0.4508,0.0000,200,3.2067
0.4504,0.0000,0.0000,0.0000,0.4503,0.0000,200,3.2072
0.6685,0.0000,0.0000,0.0000,0.6684,0.0001,200,2.9894
0.6866,0.0000,0.0000,0.0000,0.6865,0.0001,200,3.0225
3.6992,0.0158,0.0000,0.0001,3.6833,0.0001,200,0.0102
0.7162,0.0000,0.0000,0.0000,0.7161,0.0000,200,2.9935
3.7017,0.0158,0.0000,0.0002,3.6856,0.0001,200,0.0103
0.5036,0.0000,0.0000,0.0000,0.5035,0.0000,200,3.2196
0.4197,0.0000,0.0000,0.0000,0.4196,0.0000,200,3.3080
0.4186,0.0000,0.0000,0.0000,0.4186,0.0000,200,3.3091
0.5370,0.0000,0.0000,0.0000,0.5369,0.0000,200,3.2075
0.5249,0.0000,0.0000,0.0000,0.5249,0.0001,200,3.2198
3.7310,0.0370,0.0000,0.0004,3.6936,0.0000,200,0.0141
3.7950,0.0158,0.0000,0.0002,3.7790,0.0000,200,0.0107
0.4269,0.0000,0.0000,0.0000,0.4268,0.0000,200,3.3788
0.5238,0.0000,0.0000,0.0000,0.5237,0.0000,200,3.2820
0.6057,0.0000,0.0000,0.0000,0.6056,0.0000,200,3.2001
3.7994,0.0157,0.0000,0.0000,3.7792,0.0000,200,0.0064
0.6063,0.0000,0.0000,0.0000,0.6062,0.0000,200,3.1996
0.7304,0.0000,0.0000,0.0000,0.7303,0.0000,200,3.0755
0.7815,0.0000,0.0000,0.0000,0.7815,0.0000,200,3.0244
0.6169,0.0000,0.0000,0.0000,0.6169,0.0000,200,3.1897
0.5863,0.0000,0.0000,0.0000,0.5863,0.0000,200,3.2203
0.6073,0.0000,0.0000,0.0000,0.6073,0.0000,200,3.1993
0.2462,0.0000,0.0000,0.0000,0.2461,0.0000,200,3.5619
0.4292,0.0000,0.0000,0.0000,0.4292,0.0000,200,3.3789
